date,return_pct,balance
2001-08-10,0.351069,332.212780
2001-08-13,0.103485,332.556568
2001-08-14,0.464094,334.099945
2001-08-15,0.013992,334.146691
2001-08-16,-0.301847,333.138080
2001-08-17,-1.358706,328.611711
2001-08-20,0.068161,328.835695
2001-08-21,-0.200182,328.177426
2001-08-22,0.647949,330.303849
2001-08-23,-0.471440,328.746666
2001-08-24,1.462698,333.555237
2001-08-27,-0.168239,332.994067
2001-08-28,-1.229863,328.898697
2001-08-29,-0.769686,326.367210
2001-08-30,-1.731874,320.714942
2001-08-31,0.168660,321.255859
2001-09-03,-0.677576,319.079107
2001-09-04,0.269744,319.939803
2001-09-05,-0.746887,317.550215
2001-09-06,-1.876096,311.592668
2001-09-07,-1.382343,307.285390
2001-09-10,-0.367498,306.156122
2001-09-11,-1.592153,301.281650
2001-09-12,-0.563347,299.584390
2001-09-13,0.470492,300.993909
2001-09-14,-0.928999,298.197680
2001-09-17,-2.613879,290.403154
2001-09-18,-0.382681,289.291836
2001-09-19,-0.932054,286.595479
2001-09-20,-3.091071,277.736610
2001-09-21,-2.601766,270.510555
2001-09-24,3.617148,280.295322
2001-09-25,1.156436,283.536757
2001-09-26,-0.028696,283.455394
2001-09-27,0.840837,285.838792
2001-09-28,2.124232,291.910672
2001-10-01,-0.436567,290.636286
2001-10-02,1.032589,293.637365
2001-10-03,1.044394,296.704097
2001-10-04,0.981109,299.615088
2001-10-05,0.144732,300.048729
2001-10-08,-0.484719,298.594334
2001-10-09,-0.561016,296.919172
2001-10-10,1.622562,301.736871
2001-10-11,1.302650,305.667448
2001-10-12,-0.117447,305.308451
2001-10-15,-0.726125,303.091530
2001-10-16,0.765059,305.410360
2001-10-17,-0.249020,304.649829
2001-10-18,-1.247832,300.848312
2001-10-19,-0.376773,299.714796
2001-10-22,1.054641,302.875712
2001-10-23,0.546110,304.529747
2001-10-24,0.250245,305.291818
2001-10-25,0.313250,306.248146
2001-10-26,0.668804,308.296345
2001-10-29,-1.698752,303.059154
2001-10-30,-1.669160,298.000613
2001-10-31,0.038158,298.114323
2001-11-01,1.656616,303.052931
2001-11-02,0.178785,303.594744
2001-11-05,1.315124,307.587393
2001-11-06,0.983416,310.612256
2001-11-07,-0.101075,310.298305
2001-11-08,0.731411,312.567862
2001-11-09,-0.211475,311.906859
2001-11-12,-0.825046,309.333485
2001-11-13,1.395484,313.650183
2001-11-14,0.344513,314.730748
2001-11-15,0.358346,315.858574
2001-11-16,0.193390,316.469414
2001-11-19,0.954504,319.490126
2001-11-20,-0.706791,317.231998
2001-11-21,-0.523486,315.571331
2001-11-22,0.336510,316.633260
2001-11-23,0.407953,317.924975
2001-11-26,0.667419,320.046867
2001-11-27,-0.659090,317.937471
2001-11-28,-1.478227,313.237632
2001-11-29,0.500241,314.804574
2001-11-30,0.522168,316.448381
2001-12-03,-0.968441,313.383766
2001-12-04,1.150658,316.989741
2001-12-05,2.322891,324.353066
2001-12-06,0.204347,325.015872
2001-12-07,-0.831694,322.312735
2001-12-10,-1.661027,316.959034
2001-12-11,-0.239154,316.201013
2001-12-12,0.242262,316.967048
2001-12-13,-1.603021,311.886000
2001-12-14,-0.053370,311.719546
2001-12-17,1.157041,315.326269
2001-12-18,0.398372,316.582441
